"","Depth (cm)","Median Age (yr BP {1950})","Age Standard Deviation","Age Inter-quartile Range"
"1605",1605,84.7643229166667,2.23394847500144,3
"1606",1606,84.89453125,2.23696945498042,3
"1607",1607,85.0323679727428,2.24000270129315,2.99999999999999
"1608",1608,85.2027257240205,2.24224887542521,3.00000000000001
"1609",1609,85.3730834752981,2.24535675029614,3
"1610",1610,85.5434412265758,2.24925116293324,3
"1611",1611,85.7137989778535,2.25376944255677,3
"1612",1612,85.8841567291312,2.25910348596839,3
"1613",1613,86.0354374307863,2.26316988477016,3
"1614",1614,86.1461794019934,2.26330527816497,3
"1615",1615,86.2569213732004,2.26375847763,3
"1616",1616,86.3676633444075,2.26452929235798,2.99999999999999
"1617",1617,86.4784053156146,2.26561739816907,2.99999999999999
"1618",1618,86.5891472868217,2.26697617381731,3
"1619",1619,86.6998892580288,2.26863540208441,3
"1620",1620,86.8106312292359,2.27060508327667,3.00000000000001
"1621",1621,86.921373200443,2.2728844102789,3
"1622",1622,87.0315904139433,2.27484495081063,3
"1623",1623,87.140522875817,2.27561476732376,3
"1624",1624,87.2494553376906,2.27675045389625,3
"1625",1625,87.3583877995643,2.27825146337996,3
"1626",1626,87.4673202614379,2.28011707429477,3
"1627",1627,87.5762527233116,2.28220183528437,3
"1628",1628,87.6851851851852,2.28458069048011,3
"1629",1629,87.7941176470588,2.28731330976989,3
"1630",1630,87.9030501089325,2.29039842695177,3
"1631",1631,88.0068922305765,2.29349662966824,3
"1632",1632,88.0695488721805,2.29405203550351,3
"1633",1633,88.1322055137845,2.29467236453404,3
"1634",1634,88.1948621553885,2.29535756412262,3
"1635",1635,88.2575187969925,2.29610757619365,3
"1636",1636,88.3201754385965,2.29692233725764,3
"1637",1637,88.3828320802005,2.29780177843794,3
"1638",1638,88.4454887218045,2.29874582549969,3
"1639",1639,88.5081453634085,2.29974708628873,3
"1640",1640,88.5708020050125,2.30076111316017,3
"1641",1641,88.6334586466165,2.30183465484482,3
"1642",1642,88.6961152882206,2.30296762811316,3
"1643",1643,88.7587719298246,2.30415994529628,3
"1644",1644,88.8214285714286,2.30541151431938,3
"1645",1645,88.8840852130326,2.30672223873682,3
"1646",1646,88.9467418546366,2.30809201776872,3
"1647",1647,89.0301810865191,2.30934528921143,3
"1648",1648,89.2313883299799,2.31050415083459,3
"1649",1649,89.4325955734406,2.31318234612401,3
"1650",1650,89.6338028169014,2.31728404230566,3
"1651",1651,89.8350100603622,2.32283671581577,3
"1652",1652,90.0144115292234,2.32848590965931,3
"1653",1653,90.0944755804644,2.3284834394092,3
"1654",1654,90.1745396317054,2.32858913967564,3
"1655",1655,90.2546036829464,2.32880299572963,3
"1656",1656,90.3346677341873,2.32912497777916,3
"1657",1657,90.4147317854283,2.32955504098996,3
"1658",1658,90.4947958366693,2.3300931255167,3
"1659",1659,90.5748598879103,2.33056791423046,3
"1660",1660,90.6549239391513,2.3311363068027,3
"1661",1661,90.7349879903923,2.3318100512109,3
"1662",1662,90.8150520416333,2.33258905616569,3
"1663",1663,90.8951160928743,2.33347321624675,3
"1664",1664,90.9751801441153,2.33446241197395,3
"1665",1665,91.0432324455295,2.33489232446507,3
"1666",1666,91.1058881636882,2.33512392119963,3
"1667",1667,91.1685438818469,2.33545470494231,3
"1668",1668,91.2311996000056,2.33588463355559,3
"1669",1669,91.2938553181643,2.33641365230789,3
"1670",1670,91.356511036323,2.33704169390831,3
"1671",1671,91.4191667544817,2.33776905082324,3
"1672",1672,91.4818224726404,2.33859439594843,3
"1673",1673,91.5444781907991,2.33951578334521,3
"1674",1674,91.6364347146208,2.34053309958797,3
"1675",1675,91.7537138389367,2.3416462196493,3
"1676",1676,91.8709929632525,2.3428550069764,3
"1677",1677,91.9882720875684,2.34415931357415,3
"1678",1678,92.0679245283019,2.34394109745757,3
"1679",1679,92.1433962264151,2.343882194832,3
"1680",1680,92.2188679245283,2.34417522271685,3
"1681",1681,92.2943396226415,2.34482004917179,3
"1682",1682,92.3698113207547,2.34581507746434,3
"1683",1683,92.4452830188679,2.34715005395842,3
"1684",1684,92.5788826965689,2.34882303504406,3
"1685",1685,92.7352425076658,2.35083329909391,3
"1686",1686,92.8524568304554,2.35099999997896,3
"1687",1687,92.9255283685579,2.34970470794343,3
"1688",1688,93.0997272847235,2.34961972635441,3
"1689",1689,93.2452296819788,2.3503553894089,3
"1690",1690,93.3159010600707,2.35229669876729,3
"1691",1691,93.3865724381625,2.3530119477246,3
"1692",1692,93.4572438162544,2.35283118854203,3
"1693",1693,93.5680600214363,2.35289486172276,3
"1694",1694,93.7654361246947,2.35320294742519,3
"1695",1695,93.8947607506287,2.35375534967501,3
"1696",1696,93.9401841247012,2.3543275700007,3
"1697",1697,93.9843298147352,2.35513329426105,3
"1698",1698,94.0284755047693,2.35617564249027,3
"1699",1699,94.0726211948033,2.35745430081859,3
"1700",1700,94.1273996834899,2.35847889841089,3
"1701",1701,94.2047728693135,2.35858468217451,3
"1702",1702,94.2821460551371,2.35875451151971,3
"1703",1703,94.3676633444075,2.35898837261409,3
"1704",1704,94.4784053156146,2.35928624641647,3
"1705",1705,94.534866739686,2.35964810868463,3
"1706",1706,94.5713764147499,2.36007392998514,3
"1707",1707,94.6078860898138,2.36056367570537,3
"1708",1708,94.6443957648777,2.36111730606747,3
"1709",1709,94.6809054399416,2.3616835290691,3
"1710",1710,94.7174151150055,2.36218733431487,3
"1711",1711,94.7539247900694,2.36275373763497,3
"1712",1712,94.7904344651333,2.36338269402304,3
"1713",1713,94.8269441401972,2.36407415355277,3
"1714",1714,94.863453815261,2.36482806139771,3
"1715",1715,94.8999634903249,2.36564435785283,3
"1716",1716,94.9364731653888,2.36652297835811,3
"1717",1717,94.9729828404527,2.36746385352386,3
"1718",1718,95.0176271186441,2.36832845114308,3
"1719",1719,95.0854237288136,2.36887753469298,3
"1720",1720,95.153220338983,2.36951477479365,3
"1721",1721,95.2210169491525,2.37024010034232,3
"1722",1722,95.288813559322,2.3710534305007,3
"1723",1723,95.3566101694915,2.37195467473992,3
"1724",1724,95.424406779661,2.37294373289064,3
"1725",1725,95.4922033898305,2.37402049519847,3
"1726",1726,95.56,2.37518484238446,3
"1727",1727,95.6277966101695,2.37643664571063,3
"1728",1728,95.695593220339,2.37777576705057,3
"1729",1729,95.7633898305085,2.37920205896482,3
"1730",1730,95.831186440678,2.38071536478115,3
"1731",1731,95.8989830508475,2.38231551867938,3
"1732",1732,95.9667796610169,2.38400234578098,3
"1733",1733,96.0691056910569,2.3852494032629,3
"1734",1734,96.2046070460705,2.38638567099466,3
"1735",1735,96.340108401084,2.38801623633015,3
"1736",1736,96.4756097560976,2.39014008763283,3
"1737",1737,96.6111111111111,2.39254185933871,3
"1738",1738,96.7466124661247,2.39538142284757,3
"1739",1739,96.8821138211382,2.39870348263401,3
"1740",1740,97.0126953125,2.40213122583055,3
"1741",1741,97.1103515625,2.40336684341178,3
"1742",1742,97.2080078125,2.40479305711496,3
"1743",1743,97.3056640625,2.40640952805666,3
"1744",1744,97.4033203125,2.40821587311681,3
"1745",1745,97.5009765625,2.41021212726784,3
"1746",1746,97.5986328125,2.41244107526054,3
"1747",1747,97.6962890625,2.41485450954726,3
"1748",1748,97.7939453125,2.41745187758896,3
"1749",1749,97.8916015625,2.42023258719845,3
"1750",1750,97.9892578125,2.42319600720151,3
"1751",1751,98.0910020449898,2.4261930611715,3
"1752",1752,98.1932515337423,2.42946636937668,3
"1753",1753,98.2955010224949,2.4330396660534,3
"1754",1754,98.3977505112474,2.43691163156311,3
"1755",1755,98.5,2.44108084468895,3
"1756",1756,98.6022494887526,2.44573557034112,3
"1757",1757,98.7044989775051,2.45068029400412,3
"1758",1758,98.8067484662577,2.4559132640369,3
"1759",1759,98.9089979550102,2.46143264201734,3
"1760",1760,99.0052961001444,2.46662460755103,3
"1761",1761,99.0534424650939,2.46700525239765,3
"1762",1762,99.1015888300433,2.46741012635562,3
"1763",1763,99.1497351949928,2.46783921749986,3
"1764",1764,99.1978815599422,2.46829251320053,3
"1765",1765,99.2460279248917,2.46877000012487,3
"1766",1766,99.2941742898411,2.46927166423922,3
"1767",1767,99.3423206547906,2.469797490811,3
"1768",1768,99.39046701974,2.47034746441087,3
"1769",1769,99.4386133846895,2.47092156891503,3
"1770",1770,99.4867597496389,2.47151978750751,3
"1771",1771,99.5349061145884,2.47214210268265,3
"1772",1772,99.5830524795378,2.47278849624763,3
"1773",1773,99.6311988444872,2.47345894932509,3
"1774",1774,99.6793452094367,2.4741534423559,3
"1775",1775,99.7274915743861,2.47487195510194,3
"1776",1776,99.7756379393356,2.47561446664904,3
"1777",1777,99.823784304285,2.47638095540998,3
"1778",1778,99.8719306692345,2.47717139912762,3
"1779",1779,99.9200770341839,2.47798577487804,3
"1780",1780,99.9682233991334,2.47882405907384,3
"1781",1781,100.039627039627,2.4794198655438,3
"1782",1782,100.156177156177,2.47978805923349,3
"1783",1783,100.272727272727,2.48057632639758,3
"1784",1784,100.389277389277,2.48178426676344,3
"1785",1785,100.505827505827,2.48341126793938,3
"1786",1786,100.622377622378,2.48545650696313,3
"1787",1787,100.738927738928,2.4879189523748,3
"1788",1788,100.855477855478,2.49079736680234,3
"1789",1789,100.972027972028,2.49409031004422,3
"1790",1790,101.030969845151,2.49512936765875,3
"1791",1791,101.071719641402,2.49539644784126,3
"1792",1792,101.112469437653,2.49568704614549,3
"1793",1793,101.153219233904,2.49600115435713,3
"1794",1794,101.193969030155,2.49633876360159,3
"1795",1795,101.234718826406,2.49669986434528,3
"1796",1796,101.275468622657,2.49708444639696,3
"1797",1797,101.316218418908,2.49749249890916,3
"1798",1798,101.356968215159,2.49792401037972,3.00000000000001
"1799",1799,101.39771801141,2.49837896865339,3.00000000000001
"1800",1800,101.438467807661,2.49885736092352,3
"1801",1801,101.479217603912,2.4993591737339,3
"1802",1802,101.519967400163,2.49985357537092,3
"1803",1803,101.560717196414,2.50033881128078,3
"1804",1804,101.601466992665,2.50084677837264,3
"1805",1805,101.642216788916,2.50137746279812,3.00000000000001
"1806",1806,101.682966585167,2.50193085010149,3.00000000000001
"1807",1807,101.723716381418,2.50250692522167,3.00000000000001
"1808",1808,101.764466177669,2.50310567249426,3
"1809",1809,101.80521597392,2.50372707565364,3
"1810",1810,101.845965770171,2.50437111783517,3
"1811",1811,101.886715566422,2.50503778157746,3.00000000000001
"1812",1812,101.927465362673,2.5057270488247,3.00000000000001
"1813",1813,101.968215158924,2.50643890092908,3.00000000000001
"1814",1814,102.012709416522,2.50699436219179,3.00000000000001
"1815",1815,102.070479491623,2.50697345109758,3.00000000000001
"1816",1816,102.128249566724,2.50703338233467,3.00000000000001
"1817",1817,102.186019641826,2.50717415010569,3.00000000000001
"1818",1818,102.243789716927,2.50739574079592,3
"1819",1819,102.301559792028,2.5076981329798,3.00000000000001
"1820",1820,102.359329867129,2.50808129743133,3
"1821",1821,102.41709994223,2.50854519713812,3.00000000000001
"1822",1822,102.474870017331,2.50908978731934,3
"1823",1823,102.532640092432,2.50971501544722,3.00000000000001
"1824",1824,102.590410167533,2.51042082127236,3
"1825",1825,102.648180242634,2.51120713685269,3
"1826",1826,102.705950317735,2.51207388658604,3.00000000000001
"1827",1827,102.763720392837,2.51302098724636,3
"1828",1828,102.821490467938,2.51404834802343,3.00000000000001
"1829",1829,102.879260543039,2.51515587056619,3
"1830",1830,102.93703061814,2.51634344902943,3
"1831",1831,102.994800693241,2.51761097012399,3
"1832",1832,103.078515962036,2.51875622258632,3.06384327580598
"1833",1833,103.164797238999,2.52011522889798,3.13400072174663
"1834",1834,103.251078515962,2.52171485144148,3.20415816768727
"1835",1835,103.337359792925,2.52355463265377,3.27431561362793
"1836",1836,103.423641069888,2.52563404770898,3.34447305956857
"1837",1837,103.509922346851,2.52795250526116,3.41463050550922
"1838",1838,103.596203623814,2.53050934827681,3.42404427000224
"1839",1839,103.682484900777,2.53330385495449,3.37687267376523
"1840",1840,103.768766177739,2.53633523972857,3.32970107752821
"1841",1841,103.855047454702,2.53960265435392,3.28252948129122
"1842",1842,103.941328731665,2.54310518906803,3.2353578850542
"1843",1843,104.006345429308,2.54559871198263,3.20425925047182
"1844",1844,104.026174895895,2.54553415726313,3.20731565940554
"1845",1845,104.046004362483,2.54547600069418,3.21037206833927
"1846",1846,104.06583382907,2.54542424271434,3.21342847727298
"1847",1847,104.085663295657,2.54537888371392,3.21648488620671
"1848",1848,104.105492762245,2.54533992403503,3.21954129514043
"1849",1849,104.125322228832,2.54530736397152,3.22259770407418
"1850",1850,104.145151695419,2.54528120376898,3.22565411300788
"1851",1851,104.164981162007,2.54526144362476,3.22647630985148
"1852",1852,104.184810628594,2.5452480836879,3.22364894324708
"1853",1853,104.204640095181,2.54524112405921,3.22082157664271
"1854",1854,104.224469561769,2.54524056479117,3.21799421003831
"1855",1855,104.244299028356,2.54524640588801,3.21516684343395
"1856",1856,104.264128494943,2.54525864730566,3.21233947682953
"1857",1857,104.283957961531,2.54527728895177,3.20951211022515
"1858",1858,104.303787428118,2.54530233068573,3.20668474362076
"1859",1859,104.323616894706,2.54533377231863,3.20385737701638
"1860",1860,104.343446361293,2.54537161361331,3.20103001041198
"1861",1861,104.36327582788,2.54541585428435,3.19820264380759
"1862",1862,104.383105294468,2.54546649399809,3.19537527720321
"1863",1863,104.402934761055,2.54552353237261,3.19254791059882
"1864",1864,104.422764227642,2.54558696897781,3.18972054399443
"1865",1865,104.44259369423,2.54565680333535,3.18689317739005
"1866",1866,104.462423160817,2.54573303491874,3.18406581078565
"1867",1867,104.482252627404,2.54581566315329,3.18123844418126
"1868",1868,104.502082093992,2.54590420033581,3.17841107757688
"1869",1869,104.521911560579,2.54599488620131,3.17558371097248
"1870",1870,104.541741027166,2.54609179498975,3.1727563443681
"1871",1871,104.561570493754,2.5461949259906,3.1699289777637
"1872",1872,104.581399960341,2.54630427844781,3.16710161115932
"1873",1873,104.601229426928,2.54641985155987,3.16427424455493
"1874",1874,104.621058893516,2.54654164447982,3.16144687795054
"1875",1875,104.640888360103,2.54666965631527,3.15861951134615
"1876",1876,104.66071782669,2.54680388612849,3.15579214474177
"1877",1877,104.680547293278,2.54694433293635,3.15296477813737
"1878",1878,104.700376759865,2.54709099571044,3.150137411533
"1879",1879,104.720206226453,2.54724387337708,3.1473100449286
"1880",1880,104.74003569304,2.54740296481733,3.14448267832421
"1881",1881,104.759865159627,2.54756826886707,3.14165531171983
"1882",1882,104.779694626215,2.54773978431704,3.13882794511542
"1883",1883,104.799524092802,2.54791750991286,3.13600057851104
"1884",1884,104.819353559389,2.54810144435508,3.13317321190667
"1885",1885,104.839183025977,2.54829158629926,3.13034584530226
"1886",1886,104.859012492564,2.54848793435596,3.12751847869787
"1887",1887,104.878841959151,2.54869048709087,3.12115804084871
"1888",1888,104.898671425739,2.54889924302477,3.10132857426134
"1889",1889,104.918500892326,2.54911420063367,3.08149910767401
"1890",1890,104.938330358913,2.5493353583488,3.06196871859653
"1891",1891,104.958159825501,2.54956271455672,3.04833872300533
"1892",1892,104.977989292088,2.54979626759932,3.03470872741414
"1893",1893,104.997818758675,2.55003601577394,3.02107873182295
"1894",1894,105.168880455408,2.54972537079912,3.10597180960916
"1895",1895,105.358633776091,2.55042068698748,3.20304189646451
"1896",1896,105.548387096774,2.55226889387992,3.26707611066466
"1897",1897,105.738140417457,2.55527083688054,3.2766932051204
"1898",1898,105.92789373814,2.55935605186766,3.34782256376317
"1899",1899,106.196202531646,2.56009636353408,3.49750739522798
"1900",1900,106.512658227848,2.55982858354302,3.69533912939021
"1901",1901,106.829113924051,2.56141093074307,3.89317086355241
"1902",1902,107.078364565588,2.56230792324347,3.92163543441227
"1903",1903,107.248722316865,2.5611242800491,3.7512776831346
"1904",1904,107.419080068143,2.56048093254264,3.69233375244332
"1905",1905,107.589437819421,2.56010637109799,3.78255845847166
"1906",1906,107.759795570698,2.5600187549845,3.87278316450001
"1907",1907,107.930153321976,2.56046167711482,3.96300787052836
"1908",1908,108.081604426003,2.56090198281279,3.91839557399724
"1909",1909,108.219917012448,2.56139954168172,3.81885828766907
"1910",1910,108.358229598893,2.56229801539928,3.78432105413195
"1911",1911,108.496542185339,2.56359698243496,3.83080358556903
"1912",1912,108.634854771784,2.56525287140654,3.87728611700611
"1913",1913,108.77316735823,2.56730041973033,3.9237686484432
"1914",1914,108.911479944675,2.56973970995172,3.97025117988026
"1915",1915,109.027480916031,2.57154618752664,4
"1916",1916,109.103816793893,2.57171702936717,4
"1917",1917,109.180152671756,2.57197466195505,4
"1918",1918,109.256488549618,2.57231905921249,4
"1919",1919,109.332824427481,2.57275018629563,4
"1920",1920,109.409160305344,2.57326799961215,4
"1921",1921,109.485496183206,2.57387244684327,4
"1922",1922,109.561832061069,2.57463347153017,4
"1923",1923,109.638167938931,2.57549526801554,4
"1924",1924,109.714503816794,2.57644110554202,4
"1925",1925,109.790839694656,2.57747089158966,4
"1926",1926,109.867175572519,2.57858452558115,4
"1927",1927,109.943511450382,2.57978189893068,4
"1928",1928,110.026998961578,2.58087271709388,4
"1929",1929,110.130841121495,2.58158945000524,4
"1930",1930,110.234683281412,2.58252235130527,4
"1931",1931,110.338525441329,2.58367118683442,4
"1932",1932,110.442367601246,2.58503566869773,4
"1933",1933,110.546209761163,2.5864612490687,4
"1934",1934,110.65005192108,2.58790676386128,4
"1935",1935,110.753894080997,2.58956314898697,4
"1936",1936,110.857736240914,2.59143000009476,4
"1937",1937,110.961578400831,2.59350686269353,4
"1938",1938,111.06862745098,2.59377963373493,4
"1939",1939,111.177559912854,2.59306061252389,4
"1940",1940,111.286492374728,2.59252833004131,4
"1941",1941,111.395424836601,2.59218290132276,4
"1942",1942,111.504357298475,2.59202440107201,4
"1943",1943,111.613289760349,2.59205286358027,4
"1944",1944,111.722222222222,2.59226828268911,4
"1945",1945,111.831154684096,2.59267061179714,4
"1946",1946,111.940087145969,2.59325976391038,4
"1947",1947,112.072933549433,2.59405962742461,4
"1948",1948,112.235008103728,2.59537650696482,4
"1949",1949,112.397082658023,2.59729444559154,4
"1950",1950,112.559157212318,2.59957232193076,4
"1951",1951,112.721231766613,2.60202660091114,4
"1952",1952,112.883306320908,2.60507062849811,4
"1953",1953,113.023549201009,2.60747985172688,4
"1954",1954,113.107653490328,2.60701683331653,4
"1955",1955,113.191757779647,2.60664793667948,4
"1956",1956,113.275862068966,2.60637320178069,4
"1957",1957,113.359966358284,2.60619265839868,4
"1958",1958,113.444070647603,2.60610632610939,4
"1959",1959,113.528174936922,2.60605836075157,4
"1960",1960,113.612279226241,2.60599202033961,4
"1961",1961,113.696383515559,2.60601732395336,4
"1962",1962,113.780487804878,2.60613426892343,4
"1963",1963,113.864592094197,2.60634284291415,4
"1964",1964,113.948696383516,2.60664302393008,4
"1965",1965,114.027561837456,2.60690753429226,4
"1966",1966,114.098233215548,2.60705002117286,4
"1967",1967,114.16890459364,2.60726311408398,4
"1968",1968,114.239575971731,2.60754679571548,4
"1969",1969,114.310247349823,2.60790104303192,4
"1970",1970,114.380918727915,2.60832582728188,4
"1971",1971,114.451590106007,2.60882111400957,4
"1972",1972,114.522261484099,2.60938686306886,4
"1973",1973,114.592932862191,2.61002302863946,4
"1974",1974,114.663604240283,2.61072955924546,4
"1975",1975,114.734275618375,2.6115063977761,4
"1976",1976,114.804946996466,2.61235348150871,4
"1977",1977,114.875618374558,2.61327074213402,4
"1978",1978,114.94628975265,2.61425810578344,4
"1979",1979,115.02416918429,2.61513552311429,4
"1980",1980,115.124874118832,2.61559040023074,4
"1981",1981,115.225579053374,2.61623999237161,4
"1982",1982,115.326283987915,2.617084154545,4
"1983",1983,115.426988922457,2.61812269854508,4
"1984",1984,115.527693856999,2.6193451341721,4
"1985",1985,115.628398791541,2.6207320033664,4
"1986",1986,115.729103726083,2.62230868475906,4
"1987",1987,115.829808660624,2.6240748362028,4
"1988",1988,115.930513595166,2.62603007541018,4
"1989",1989,116.032191069574,2.62769389820832,4
"1990",1990,116.136033229491,2.62848965039233,4
"1991",1991,116.239875389408,2.6294921168705,4
"1992",1992,116.343717549325,2.63070106132846,4
"1993",1993,116.447559709242,2.63211619925704,4
"1994",1994,116.551401869159,2.63373719828574,4
"1995",1995,116.655244029076,2.63556367857103,4
"1996",1996,116.759086188993,2.63759521323833,4
"1997",1997,116.86292834891,2.63983132887667,4
"1998",1998,116.966770508827,2.64227150608446,4
"1999",1999,117.036717062635,2.64334696838204,3.98938658419803
"2000",2000,117.090712742981,2.64375301057439,3.97377861978335
"2001",2001,117.144708423326,2.64420194445587,3.95817065536869
"2002",2002,117.198704103672,2.644693748184,3.94256269095401
"2003",2003,117.252699784017,2.64522839784757,3.92695472653934
"2004",2004,117.306695464363,2.64580586747239,3.91134676212467
"2005",2005,117.360691144708,2.64642612902755,3.89573879771
"2006",2006,117.414686825054,2.64708915243225,3.88013083329533
"2007",2007,117.4686825054,2.64779490556304,3.86452286888064
"2008",2008,117.522678185745,2.64851408889872,3.84891490446599
"2009",2009,117.576673866091,2.64923475442189,3.8333069400513
"2010",2010,117.630669546436,2.64999696976507,3.81769897563665
"2011",2011,117.684665226782,2.65080069908637,3.80209101122196
"2012",2012,117.738660907127,2.6516459046364,3.78648304680731
"2013",2013,117.792656587473,2.65253254676708,3.77087508239262
"2014",2014,117.846652267819,2.65346058394086,3.75526711797797
"2015",2015,117.900647948164,2.65442997274036,3.73965915356328
"2016",2016,117.95464362851,2.65544066787839,3.72405118914862
"2017",2017,118.021248339973,2.65660382922195,3.69583419361577
"2018",2018,118.154050464807,2.65862401677954,3.60141978471268
"2019",2019,118.286852589641,2.66108460812704,3.5070053758096
"2020",2020,118.419654714475,2.66398438292677,3.41965471447539
"2021",2021,118.552456839309,2.66701405719686,3.55245683930936
"2022",2022,118.685258964143,2.66999673371191,3.59563379579126
"2023",2023,118.818061088977,2.6733974148128,3.51726825233996
"2024",2024,118.950863213811,2.67721450761275,3.43890270888866
"2025",2025,119.058118081181,2.67861354452249,3.38608442290196
"2026",2026,119.15036900369,2.67850101058501,3.3482700817754
"2027",2027,119.242619926199,2.67848115392432,3.31045574064886
"2028",2028,119.334870848708,2.67855397660154,3.33487084870852
"2029",2029,119.427121771218,2.67871947105803,3.42712177121777
"2030",2030,119.519372693727,2.67898548999702,3.51937269372699
"2031",2031,119.611623616236,2.67936981316633,3.6116236162362
"2032",2032,119.703874538745,2.67984023272101,3.64643512646066
"2033",2033,119.796125461255,2.68039670333036,3.62805931007675
"2034",2034,119.888376383764,2.68103917141266,3.58496073650511
"2035",2035,119.980627306273,2.68176757516097,3.54186216293347
"2036",2036,120.187203791469,2.68161212484167,3.38443802667496
"2037",2037,120.424170616114,2.68236952935645,3.41447480221298
"2038",2038,120.661137440758,2.68452333114295,3.24390903998541
"2039",2039,120.898104265403,2.68800250333707,3.07334327775783
"2040",2040,121.071428571429,2.69040121297632,3
"2041",2041,121.196741854637,2.69155476382945,3
"2042",2042,121.322055137845,2.69303394940377,3
"2043",2043,121.447368421053,2.69483823348068,3
"2044",2044,121.572681704261,2.69692240219788,3
"2045",2045,121.697994987469,2.69929502788987,3
"2046",2046,121.823308270677,2.70198674622315,3
"2047",2047,121.948621553885,2.70499660461907,3
"2048",2048,122.026660641663,2.70641344064708,3
"2049",2049,122.071848169905,2.70658532409114,3
"2050",2050,122.117035698147,2.70677923328135,3
"2051",2051,122.16222322639,2.70699516348443,3
"2052",2052,122.207410754632,2.70723310943115,3
"2053",2053,122.252598282874,2.70749306531701,3
"2054",2054,122.297785811116,2.7077750248029,3
"2055",2055,122.342973339358,2.70807898101593,3
"2056",2056,122.388160867601,2.70840492655022,3
"2057",2057,122.433348395843,2.7087528534678,3
"2058",2058,122.478535924085,2.70912275329961,3
"2059",2059,122.523723452327,2.70945326319711,3
"2060",2060,122.568910980569,2.70974909966209,3
"2061",2061,122.614098508812,2.71006541810874,3
"2062",2062,122.659286037054,2.71040221136599,3
"2063",2063,122.704473565296,2.71075947180229,3
"2064",2064,122.749661093538,2.71113719132643,3
"2065",2065,122.79484862178,2.71153536138851,3
"2066",2066,122.840036150023,2.71195397298085,3
"2067",2067,122.885223678265,2.71239301663905,3
"2068",2068,122.930411206507,2.71285248244304,3
"2069",2069,122.975598734749,2.71333236001818,3
"2070",2070,123.048523206751,2.71378952535373,3
"2071",2071,123.154008438819,2.71436947887848,3
"2072",2072,123.259493670886,2.71517929495242,3
"2073",2073,123.364978902954,2.71621876798124,3
"2074",2074,123.470464135021,2.71748763442498,3
"2075",2075,123.575949367089,2.71921111675158,3
"2076",2076,123.681434599156,2.72124010951285,3
"2077",2077,123.786919831224,2.72348464976071,3
"2078",2078,123.892405063291,2.72594420505033,3
"2079",2079,123.997890295359,2.7286181939431,3
"2080",2080,124.092979127135,2.72862129150974,3
"2081",2081,124.187855787476,2.72868762983855,3
"2082",2082,124.282732447818,2.72887514746668,3
"2083",2083,124.377609108159,2.72918381941606,3
"2084",2084,124.472485768501,2.72961360458532,3
"2085",2085,124.567362428843,2.73013025673758,3
"2086",2086,124.662239089184,2.73074809630692,3
"2087",2087,124.757115749526,2.7314800204855,3
"2088",2088,124.851992409867,2.73232593759177,3
"2089",2089,124.946869070209,2.73328574178765,3
"2090",2090,125.018973695558,2.73387915139869,3
"2091",2091,125.062095730919,2.7342187795918,3
"2092",2092,125.105217766279,2.73501032513656,3
"2093",2093,125.148339801639,2.73625339583997,3
"2094",2094,125.20325203252,2.73794737670374,3
"2095",2095,125.474254742547,2.74009143144223,3
"2096",2096,125.745257452575,2.742684504539,3
"2097",2097,126.002120141343,2.74552459656302,3
"2098",2098,126.037455830389,2.74545636755871,3
"2099",2099,126.072791519435,2.74543795193597,3
"2100",2100,126.108127208481,2.7454693506972,3
"2101",2101,126.143462897527,2.74555056213332,3
"2102",2102,126.178798586572,2.74568158182429,3
"2103",2103,126.214134275618,2.74586240264025,3
"2104",2104,126.249469964664,2.7460930147435,3
"2105",2105,126.28480565371,2.74635338622338,3
"2106",2106,126.320141342756,2.74655096110331,3
"2107",2107,126.355477031802,2.74679236174104,3
"2108",2108,126.390812720848,2.74707757658293,3
"2109",2109,126.426148409894,2.74740659198362,3
"2110",2110,126.46148409894,2.74777939220924,3
"2111",2111,126.496819787986,2.74819595944121,3
"2112",2112,126.532155477032,2.74865627378046,3
"2113",2113,126.567491166078,2.74889200291776,3.0022723598459
"2114",2114,126.602826855124,2.7484062714548,3.01136179922959
"2115",2115,126.63816254417,2.74802790666225,3.02045123861329
"2116",2116,126.673498233216,2.74775695289311,3.02954067799695
"2117",2117,126.708833922261,2.74759344192438,3.03863011738061
"2118",2118,126.744169611307,2.74753739293841,3.04771955676431
"2119",2119,126.779505300353,2.74758881251168,3.05680899614799
"2120",2120,126.814840989399,2.74774769461086,3.06589843553165
"2121",2121,126.850176678445,2.74801402059647,3.07498787491532
"2122",2122,126.885512367491,2.74838775923373,3.06485188150518
"2123",2123,126.920848056537,2.74886886671088,3.04483586869496
"2124",2124,126.956183745583,2.74945728666485,3.02481985588472
"2125",2125,126.991519434629,2.75015295021423,3.00480384307446
"2126",2126,127.146294513956,2.74926723788847,3.04079306370413
"2127",2127,127.338787295476,2.74801852366853,3.09446814752535
"2128",2128,127.477563329216,2.74694885640532,3.14814323134659
"2129",2129,127.580933536308,2.74605844533031,3.2018183151678
"2130",2130,127.616683292389,2.74534746486051,3.25549339898905
"2131",2131,127.67600953546,2.74475303947793,3.30916848281024
"2132",2132,127.745985877693,2.74428738373953,3.34937439846007
"2133",2133,127.815962219926,2.74399843661834,3.2531280076997
"2134",2134,127.88593856216,2.74388625393972,3.18078933542913
"2135",2135,127.955914904393,2.74395085738395,3.12571783543524
"2136",2136,128.028244274809,2.74395453432653,3.11075018868435
"2137",2137,128.104580152672,2.74368174720941,3.16406748123906
